route,nq,pax_min,pax_pre,fare_pre,dl_q,nw_q,both_q,legacy_q,dl_any,nw_any,direct,distance,dl_direct,nw_direct,unknown_pax,group,eligible,direct_overlap,original_treated
CMH-TEX,1,2,2.0,366.0,0,0,0,0,0,0,0.0,1345.0,0,0,0,other,False,False,False
CMH-TLH,4,48,66.25,280.01833234622063,4,0,0,0,105,8,0.024454948871310053,669.0,0,0,0,other,False,False,False
CMH-TPA,4,3761,4374.25,143.4987581129692,0,0,0,0,880,226,0.7569787881252802,832.0,11,0,0,other,True,False,False
CMH-TRI,4,24,30.5,296.86058048628996,0,0,0,0,27,0,0.0,245.0,0,0,0,other,False,False,False
CMH-TUL,4,346,393.5,187.48929213433078,0,0,0,4,116,110,0.045606658406324656,755.0,3,0,0,other,True,False,False
CMH-TUP,4,12,15.75,313.67291895548493,0,0,0,0,7,11,0.0,512.0,0,0,0,other,False,False,False
CMH-TUS,4,637,695.25,176.2266241865324,3,2,2,4,290,172,0.01954176336022178,1653.0,7,4,0,other,True,False,False
CMH-TVC,4,38,47.25,228.19203935786902,0,4,0,0,1,90,0.0,356.0,0,0,0,other,False,False,False
CMH-TVF,1,2,2.0,234.0,0,0,0,0,0,2,0.0,864.0,0,0,0,other,False,False,False
CMH-TWF,1,2,2.0,217.0,0,0,0,0,2,0,0.0,1644.0,0,0,0,other,False,False,False
CMH-TXK,4,17,19.25,245.32469083059672,0,0,0,0,0,0,0.0,763.0,0,0,0,other,False,False,False
CMH-TYR,4,10,20.25,219.79487694403855,0,0,0,0,0,0,0.0,875.0,0,0,0,other,False,False,False
CMH-TYS,4,66,93.25,264.45801134842617,0,0,0,0,76,21,0.0,295.0,0,0,0,other,False,False,False
CMH-UIN,1,3,3.0,296.666656494141,0,0,0,0,0,0,0.0,441.0,0,0,0,other,False,False,False
CMH-UST,2,1621,2092.0,86.82587814331055,0,0,0,0,0,0,1.0,700.0,0,0,0,other,False,False,False
CMH-VCT,4,2,4.25,243.2500007417466,0,0,0,0,0,0,0.0,1109.0,0,0,0,other,False,False,False
CMH-VIS,2,2,2.0,284.5,0,0,0,0,0,0,0.0,1989.0,0,0,0,other,False,False,False
CMH-VLD,4,12,19.5,212.21627086350907,0,0,0,0,40,0,0.0,637.0,0,0,0,other,False,False,False
CMH-VPS,4,68,82.0,261.21164478513055,4,1,1,0,107,151,0.014705882352941176,699.0,0,4,0,other,False,False,False
CMH-WRL,1,2,2.0,502.0,0,0,0,0,0,0,0.0,1313.0,0,0,0,other,False,False,False
CMH-WYS,1,2,2.0,225.0,0,0,0,0,2,0,0.0,1472.0,0,0,0,other,False,False,False
CMH-XNA,4,127,160.5,214.79875844235346,0,0,0,2,67,41,0.0,672.0,0,0,0,other,True,False,False
CMH-YKM,3,2,6.0,206.49999872843418,0,0,0,0,13,0,0.0,1931.0,0,0,0,other,False,False,False
CMH-YUM,4,7,15.75,294.4815452575684,0,0,0,0,0,0,0.0,1829.0,0,0,0,other,False,False,False
CMI-COS,4,9,13.5,269.7889594086921,0,0,0,0,0,0,0.0,881.0,0,0,0,other,False,False,False
CMI-CRP,3,2,2.6666666666666665,241.83333333333334,0,0,0,0,0,0,0.0,999.0,0,0,0,other,False,False,False
CMI-CRW,4,1,2.25,220.875,0,0,0,0,0,0,0.0,376.0,0,0,0,other,False,False,False
CMI-CVG,4,2,3.25,213.900001525879,0,0,0,0,0,0,0.0,204.0,0,0,0,other,False,False,False
CMI-CWA,2,2,2.0,446.0,0,0,0,0,0,0,0.0,336.0,0,0,0,other,False,False,False
CMI-DAY,4,2,2.75,236.08333333333334,0,0,0,0,0,0,0.0,215.0,0,0,0,other,False,False,False
CMI-DCA,4,179,229.5,197.43002013682383,0,0,0,0,0,82,0.0,606.0,0,0,0,other,True,False,False
CMI-DEN,4,86,107.25,214.53681791349402,0,0,0,0,0,3,0.0,880.0,0,0,0,other,False,False,False
CMI-DFW,4,165,204.25,193.18313253251338,0,0,0,0,0,2,0.7190740698946255,693.0,0,0,0,other,True,False,False
CMI-DLH,1,2,2.0,315.0,0,0,0,0,0,0,0.0,510.0,0,0,0,other,False,False,False
CMI-DSM,4,6,8.0,235.32325744628926,0,0,0,0,0,0,0.0,300.0,0,0,0,other,False,False,False
CMI-DTW,4,144,171.5,162.49453546587065,0,0,0,0,0,22,0.8717831071822668,298.0,0,0,0,other,True,False,False
CMI-EGE,1,6,6.0,221.0,0,0,0,0,0,0,0.0,988.0,0,0,0,other,False,False,False
CMI-ELM,4,1,3.0,353.45833206176746,0,0,0,0,0,0,0.0,611.0,0,0,0,other,False,False,False
CMI-ELP,4,7,8.0,273.9761962890625,0,0,0,0,0,0,0.0,1161.0,0,0,0,other,False,False,False
CMI-ERI,2,2,3.0,187.00000190734875,0,0,0,0,0,0,0.0,445.0,0,0,0,other,False,False,False
CMI-EWR,4,63,85.25,234.61630648322185,0,0,0,0,0,66,0.0,744.0,0,0,0,other,False,False,False
CMI-FAR,2,2,3.0,629.25,0,0,0,0,0,0,0.0,639.0,0,0,0,other,False,False,False
CMI-FLL,4,9,14.25,224.4854643320212,0,0,0,0,0,17,0.0,1074.0,0,0,0,other,False,False,False
CMI-FNT,4,4,8.0,196.6500001907349,0,0,0,1,0,21,0.0,310.0,0,0,0,other,False,False,False
CMI-FSD,2,2,2.0,432.5,0,0,0,0,0,0,0.0,500.0,0,0,0,other,False,False,False
CMI-GRB,3,2,2.6666666666666665,217.33333333333334,0,0,0,0,0,0,0.0,308.0,0,0,0,other,False,False,False
CMI-GRK,1,2,2.0,180.0,0,0,0,0,0,0,0.0,0.0,0,0,0,other,False,False,False
CMI-GRR,4,2,6.75,210.47142955235063,0,0,0,0,0,12,0.0,243.0,0,0,0,other,False,False,False
CMI-GSO,4,2,14.5,175.38186175776457,0,0,0,0,0,0,0.0,530.0,0,0,0,other,False,False,False
CMI-GSP,4,7,12.75,279.5653820143806,0,0,0,1,0,0,0.0,487.0,0,0,0,other,False,False,False
CMI-HDN,2,2,5.0,250.5,0,0,0,0,0,0,0.0,999.0,0,0,0,other,False,False,False
CMI-HNL,3,2,3.6666666666666665,661.0,0,0,0,0,0,0,0.0,4233.0,0,0,0,other,False,False,False
CMI-HOU,4,7,7.5,327.49106597900374,0,0,0,0,0,0,0.0,821.0,0,0,0,other,False,False,False
CMI-HPN,4,16,22.25,219.44934215881278,0,0,0,0,0,0,0.0,768.0,0,0,0,other,False,False,False
CMI-HSV,4,1,3.75,342.05000305175776,0,0,0,0,0,0,0.0,382.0,0,0,0,other,False,False,False
CMI-IAD,4,17,20.0,247.01582874649176,0,0,0,0,0,38,0.0,582.0,0,0,0,other,False,False,False
CMI-IAH,4,27,43.25,247.03296767367743,0,0,0,0,0,13,0.0,802.0,0,0,0,other,False,False,False
CMI-ICT,4,4,10.0,295.7472190856935,0,0,0,0,0,0,0.0,520.0,0,0,0,other,False,False,False
CMI-ITH,4,2,9.25,204.6484146118165,0,0,0,0,0,0,0.0,637.0,0,0,0,other,False,False,False
CMI-JAC,2,4,4.0,278.25,0,0,0,0,0,0,0.0,1180.0,0,0,0,other,False,False,False
CMI-JAN,4,2,4.25,293.20833206176746,0,0,0,0,0,0,0.0,544.0,0,0,0,other,False,False,False
CMI-JAX,4,14,18.0,243.42417163730408,0,0,0,0,0,9,0.0,758.0,0,0,0,other,False,False,False
CMI-JFK,4,16,19.5,248.59858350753814,0,0,0,0,0,22,0.0,765.0,0,0,0,other,False,False,False
CMI-LAN,4,3,5.75,222.65000200271618,0,0,0,0,0,14,0.0,269.0,0,0,0,other,False,False,False
CMI-LAS,4,59,234.5,185.13701256115007,0,0,0,0,0,7,0.4428327090161802,1483.0,0,0,0,other,False,False,False
CMI-LAW,2,2,2.5,193.16666412353499,0,0,0,0,0,0,0.0,673.0,0,0,0,other,False,False,False
CMI-LAX,4,119,130.75,258.08906319008133,0,0,0,0,0,17,0.0,1709.0,0,0,0,other,True,False,False
CMI-LBB,3,1,3.3333333333333335,254.70000203450536,0,0,0,0,0,0,0.0,869.0,0,0,0,other,False,False,False
CMI-LBE,3,2,4.666666666666667,153.79999796549467,0,0,0,0,0,0,0.0,469.0,0,0,0,other,False,False,False
CMI-LEX,4,2,3.5,217.83333333333334,0,0,0,0,0,0,0.0,241.0,0,0,0,other,False,False,False
CMI-LGA,4,121,168.0,214.53348654252602,0,0,0,0,0,36,0.0,760.0,0,0,0,other,True,False,False
CMI-LIT,4,2,9.75,188.099998474121,0,0,0,0,0,0,0.0,427.0,0,0,0,other,False,False,False
CMI-LNK,3,2,3.0,417.27777777777777,0,0,0,0,0,0,0.0,450.0,0,0,0,other,False,False,False
CMI-LSE,3,2,2.6666666666666665,338.0,0,0,0,0,0,0,0.0,306.0,0,0,0,other,False,False,False
CMI-MAF,3,2,2.3333333333333335,248.66666666666666,0,0,0,0,0,0,0.0,958.0,0,0,0,other,False,False,False
CMI-MBS,4,3,7.75,230.52426677047112,0,0,0,0,0,22,0.0,324.0,0,0,0,other,False,False,False
CMI-MCI,4,37,51.5,235.12567628224707,0,0,0,0,0,0,0.0,347.0,0,0,0,other,False,False,False
CMI-MCO,4,46,59.0,211.7639637429453,0,0,0,0,0,28,0.0,895.0,0,0,0,other,False,False,False
CMI-MDT,4,21,25.25,283.54018059230975,0,0,0,0,0,2,0.0,609.0,0,0,0,other,False,False,False
CMI-MEM,4,8,9.75,236.69318008422852,0,0,0,0,0,0,0.0,358.0,0,0,0,other,False,False,False
CMI-MFE,4,2,3.5,197.625,0,0,0,0,0,0,0.0,1118.0,0,0,0,other,False,False,False
CMI-MHT,4,9,12.75,257.29835337823994,0,0,0,0,0,43,0.0,894.0,0,0,0,other,False,False,False
CMI-MIA,4,12,19.5,263.10399459390084,0,0,0,0,0,1,0.0,1088.0,0,0,0,other,False,False,False
CMI-MKE,3,2,4.0,331.2499987284342,0,0,0,0,0,0,0.0,202.0,0,0,0,other,False,False,False
CMI-MKG,1,2,2.0,172.0,0,0,0,0,0,0,0.0,241.0,0,0,0,other,False,False,False
CMI-MOB,3,2,3.0,443.6666666666667,0,0,0,0,0,0,0.0,647.0,0,0,0,other,False,False,False
CMI-MQT,3,2,2.0,362.3333333333333,0,0,0,0,0,0,0.0,451.0,0,0,0,other,False,False,False
CMI-MSN,4,2,4.5,252.0833320617675,0,0,0,0,0,0,0.0,221.0,0,0,0,other,False,False,False
CMI-MSP,4,96,126.5,181.133238032569,0,0,0,0,0,81,0.0,419.0,0,0,0,other,False,False,False
CMI-MSY,4,22,31.0,190.8460998535155,0,0,0,0,0,0,0.0,704.0,0,0,0,other,False,False,False
CMI-MTJ,1,2,2.0,235.0,0,0,0,0,0,0,0.0,1054.0,0,0,0,other,False,False,False
CMI-OAK,4,14,18.5,232.02060375213608,0,0,0,0,0,0,0.0,1824.0,0,0,0,other,False,False,False
CMI-OKC,4,15,18.75,244.649560179794,0,0,0,0,0,0,0.0,603.0,0,0,0,other,False,False,False
CMI-OMA,4,34,38.5,176.30403800237758,0,0,0,0,0,0,0.0,409.0,0,0,0,other,False,False,False
CMI-ONT,4,6,12.5,290.3512840270998,0,0,0,0,0,0,0.0,1663.0,0,0,0,other,False,False,False
CMI-ORD,4,86,103.5,180.73426041826264,0,0,0,0,0,0,0.9957152274225445,136.0,0,0,0,other,False,False,False
CMI-ORF,4,5,13.75,215.12298435884358,0,0,0,0,0,36,0.0,689.0,0,0,0,other,False,False,False
CMI-PBI,3,6,9.0,251.7870347764758,0,0,0,0,0,1,0.0,1037.0,0,0,0,other,False,False,False
CMI-PDX,4,18,28.5,274.0896913922021,0,0,0,0,0,0,0.0,1769.0,0,0,0,other,False,False,False
CMI-PHL,4,81,101.75,193.93299953428766,0,0,0,0,0,51,0.0,691.0,0,0,0,other,False,False,False
CMI-PHX,4,69,100.0,235.21756376268237,0,0,0,0,0,4,0.0,1388.0,0,0,0,other,False,False,False
CMI-PIT,4,34,47.0,171.1273757574572,0,0,0,0,0,49,0.0,426.0,0,0,0,other,False,False,False
CMI-PLN,1,1,1.0,410.0,0,0,0,0,0,0,0.0,421.0,0,0,0,other,False,False,False
CMI-PNS,4,4,6.0,202.29166412353499,0,0,0,0,0,0,0.0,665.0,0,0,0,other,False,False,False
CMI-PSP,4,8,9.5,243.3125,0,0,0,0,0,0,0.0,1611.0,0,0,0,other,False,False,False
CMI-PVD,4,14,26.25,236.0255075999794,0,0,0,0,0,30,0.0,888.0,0,0,0,other,False,False,False
CMI-PWM,4,2,5.5,270.83750190734855,0,0,0,0,0,6,0.0,957.0,0,0,0,other,False,False,False
CMI-RAP,1,2,2.0,378.0,0,0,0,0,0,0,0.0,807.0,0,0,0,other,False,False,False
CMI-RDU,4,77,89.5,175.605927963552,0,0,0,0,0,58,0.0,592.0,0,0,0,other,False,False,False
CMI-RIC,4,6,23.0,265.47435660555493,0,0,0,0,0,1,0.0,616.0,0,0,0,other,False,False,False
CMI-RNO,4,18,20.25,285.57388305664074,0,0,0,0,0,0,0.0,1666.0,0,0,0,other,False,False,False
CMI-ROA,2,1,7.5,401.3571477617536,0,0,0,0,0,0,0.0,486.0,0,0,0,other,False,False,False
CMI-ROC,4,10,19.5,246.9762825892522,0,0,0,0,0,16,0.0,588.0,0,0,0,other,False,False,False
CMI-ROW,1,2,2.0,271.0,0,0,0,0,0,0,0.0,1013.0,0,0,0,other,False,False,False
CMI-RST,3,5,7.0,310.3333333333333,0,0,0,0,0,0,0.0,344.0,0,0,0,other,False,False,False
CMI-RSW,4,32,39.75,193.85387762694975,0,0,0,0,0,15,0.0,1007.0,0,0,0,other,False,False,False
CMI-SAN,4,65,98.5,224.99354590988946,0,0,0,0,0,0,0.0,1679.0,0,0,0,other,False,False,False
CMI-SAT,4,22,28.25,241.75158723195398,0,0,0,0,0,4,0.0,928.0,0,0,0,other,False,False,False
CMI-SAV,3,1,2.3333333333333335,190.83333333333334,0,0,0,0,0,3,0.0,675.0,0,0,0,other,False,False,False
CMI-SCE,4,12,15.25,229.19129055621585,0,0,0,0,0,0,0.0,550.0,0,0,0,other,False,False,False
CMI-SEA,4,75,125.75,258.8267018205693,0,0,0,0,0,8,0.0,1760.0,0,0,0,other,False,False,False
CMI-SFO,4,69,102.25,297.04229977287844,0,0,0,0,0,6,0.0,1834.0,0,0,0,other,False,False,False
CMI-SGF,4,2,5.25,313.11666870117176,0,0,0,0,0,0,0.0,337.0,0,0,0,other,False,False,False
CMI-SHV,3,4,6.666666666666667,311.97777981228313,0,0,0,1,0,0,0.0,609.0,0,0,0,other,False,False,False
CMI-SJC,4,34,50.25,315.3975037801462,0,0,0,0,0,0,0.0,1815.0,0,0,0,other,False,False,False
CMI-SJT,2,2,2.0,198.0,0,0,0,0,0,0,0.0,910.0,0,0,0,other,False,False,False
CMI-SLC,4,14,26.5,281.69638257215854,0,0,0,0,5,0,0.0,1245.0,0,0,0,other,False,False,False
CMI-SMF,4,4,9.75,289.18137064167115,0,0,0,0,0,0,0.0,1774.0,0,0,0,other,False,False,False
CMI-SNA,4,26,33.0,273.54065519502245,0,0,0,0,0,0,0.0,1687.0,0,0,0,other,False,False,False
CMI-SPS,1,1,1.0,210.0,0,0,0,0,0,0,0.0,702.0,0,0,0,other,False,False,False
CMI-SWF,3,4,5.0,200.44444444444446,0,0,0,0,0,0,0.0,749.0,0,0,0,other,False,False,False
CMI-SYR,4,12,14.5,230.9839753929948,0,0,0,0,0,18,0.0,664.0,0,0,0,other,False,False,False
CMI-TOL,3,4,4.666666666666667,184.38888825310605,0,0,0,0,0,0,0.0,258.0,0,0,0,other,False,False,False
CMI-TPA,4,34,47.0,205.87150263828815,0,0,0,0,0,10,0.0,897.0,0,0,0,other,False,False,False
CMI-TUL,4,6,12.75,202.75034886849028,0,0,0,0,0,0,0.0,492.0,0,0,0,other,False,False,False
CMI-TUS,4,30,32.25,238.8901290893555,0,0,0,0,0,0,0.0,1376.0,0,0,0,other,False,False,False
CMI-TVC,3,6,7.333333333333333,208.91666857401523,0,0,0,0,0,7,0.0,353.0,0,0,0,other,False,False,False
CMI-TYR,3,2,3.0,208.72222391764333,0,0,0,0,0,0,0.0,663.0,0,0,0,other,False,False,False
CMI-TYS,4,10,15.25,289.53238701820385,0,0,0,0,0,0,0.0,374.0,0,0,0,other,False,False,False
CMI-VPS,4,2,5.25,198.38888931274425,0,0,0,0,0,0,0.0,671.0,0,0,0,other,False,False,False
CMI-XNA,4,3,6.25,276.583327929179,0,0,0,0,0,0,0.0,418.0,0,0,0,other,False,False,False
CMX-COS,3,4,4.666666666666667,226.0000025431315,0,0,0,0,0,14,0.0,1001.0,0,0,0,other,False,False,False
CMX-CPR,2,2,2.5,486.0,0,0,0,0,0,0,0.0,924.0,0,0,0,other,False,False,False
CMX-CVG,3,2,5.0,175.55555442527486,0,0,0,0,0,0,0.0,594.0,0,0,0,other,False,False,False
CMX-DAY,3,2,4.666666666666667,140.49999745686833,0,0,0,0,0,0,0.0,546.0,0,0,0,other,False,False,False
CMX-DCA,4,28,37.75,246.71795914467964,0,0,0,0,0,151,0.0,815.0,0,0,0,other,False,False,False
CMX-DEN,4,29,36.0,237.89300478362543,0,0,0,0,0,144,0.0,967.0,0,0,0,other,False,False,False
CMX-DFW,4,8,13.75,220.79096665903302,0,0,0,0,0,46,0.0,1085.0,0,0,0,other,False,False,False
CMX-DSM,3,2,3.0,252.83333333333334,0,0,0,0,0,2,0.0,466.0,0,0,0,other,False,False,False
CMX-DTW,4,42,57.0,249.54799976945094,0,0,0,0,0,228,0.0,425.0,0,0,0,other,False,False,False
CMX-DVL,1,1,1.0,687.0,0,0,0,0,0,0,0.0,490.0,0,0,0,other,False,False,False
CMX-EWR,4,5,9.25,253.07071687324904,0,0,0,0,0,36,0.0,840.0,0,0,0,other,False,False,False
CMX-FAR,1,2,2.0,111.0,0,0,0,0,0,2,0.0,393.0,0,0,0,other,False,False,False
CMX-FCA,2,4,5.0,237.58333333333331,0,0,0,0,0,6,0.0,1196.0,0,0,0,other,False,False,False
CMX-FLL,2,3,6.5,157.100001525879,0,0,0,0,0,13,0.0,1529.0,0,0,0,other,False,False,False
CMX-FNT,3,2,2.6666666666666665,215.11110941568998,0,0,0,0,0,3,0.0,372.0,0,0,0,other,False,False,False
CMX-FSD,3,2,2.0,139.0,0,0,0,0,0,2,0.0,471.0,0,0,0,other,False,False,False
CMX-GEG,4,2,4.75,302.7559509277344,0,0,0,0,0,19,0.0,1353.0,0,0,0,other,False,False,False
CMX-GFK,2,2,2.0,377.0,0,0,0,0,0,4,0.0,409.0,0,0,0,other,False,False,False
CMX-GRR,4,10,21.25,207.8718715307979,0,0,0,0,0,58,0.0,330.0,0,0,0,other,False,False,False
CMX-GSO,4,1,1.75,286.75,0,0,0,0,0,0,0.0,883.0,0,0,0,other,False,False,False
CMX-GTF,2,2,5.0,353.12500190734875,0,0,0,0,0,10,0.0,1069.0,0,0,0,other,False,False,False
CMX-HNL,4,2,3.0,406.25,0,0,0,0,0,12,0.0,4200.0,0,0,0,other,False,False,False
CMX-IAD,4,6,8.75,249.10302853439788,0,0,0,0,0,29,0.0,795.0,0,0,0,other,False,False,False
CMX-IAH,4,12,19.5,329.1956089093518,0,0,0,0,0,61,0.0,1244.0,0,0,0,other,False,False,False
CMX-ICT,2,2,2.5,339.0,0,0,0,0,0,0,0.0,800.0,0,0,0,other,False,False,False
CMX-IDA,2,1,1.5,460.5,0,0,0,0,0,0,0.0,1169.0,0,0,0,other,False,False,False
CMX-IND,4,4,11.0,204.4250024795533,0,0,0,0,0,44,0.0,526.0,0,0,0,other,False,False,False
CMX-JFK,4,2,4.0,265.1,0,0,0,0,0,16,0.0,859.0,0,0,0,other,False,False,False
CMX-LAN,4,4,8.0,226.6833305358885,0,0,0,0,0,32,0.0,358.0,0,0,0,other,False,False,False
CMX-LAS,4,20,30.25,219.1958146322343,0,0,0,0,0,121,0.0,1567.0,0,0,0,other,False,False,False
CMX-LAX,4,28,32.75,266.62038297307186,0,0,0,0,0,131,0.0,1803.0,0,0,0,other,False,False,False
CMX-LGA,4,12,19.25,192.68176435387645,0,0,0,0,0,77,0.0,849.0,0,0,0,other,False,False,False
CMX-LIT,1,2,2.0,345.0,0,0,0,0,0,0,0.0,882.0,0,0,0,other,False,False,False
CMX-LNK,1,2,2.0,320.0,0,0,0,0,0,0,0.0,600.0,0,0,0,other,False,False,False
CMX-LSE,2,1,1.0,239.0,0,0,0,0,0,0,0.0,264.0,0,0,0,other,False,False,False
CMX-MBS,3,5,6.666666666666667,238.66666666666666,0,0,0,0,0,20,0.0,330.0,0,0,0,other,False,False,False
CMX-MCI,4,2,9.0,170.20624904632564,0,0,0,0,0,28,0.0,629.0,0,0,0,other,False,False,False
CMX-MCO,4,13,30.75,234.3751282696847,0,0,0,0,0,123,0.0,1353.0,0,0,0,other,False,False,False
CMX-MCW,1,2,2.0,160.0,0,0,0,0,0,0,0.0,364.0,0,0,0,other,False,False,False
CMX-MDT,3,1,2.3333333333333335,273.0,0,0,0,0,0,0,0.0,758.0,0,0,0,other,False,False,False
CMX-MDW,3,2,4.666666666666667,298.73333435058606,0,0,0,0,0,13,0.0,374.0,0,0,0,other,False,False,False
CMX-MEM,4,2,3.75,383.8750012715657,0,0,0,0,0,10,0.0,842.0,0,0,0,other,False,False,False
CMX-MHT,1,2,2.0,173.0,0,0,0,0,0,1,0.0,881.0,0,0,0,other,False,False,False
CMX-MIA,1,2,2.0,278.0,0,0,0,0,0,2,0.0,1545.0,0,0,0,other,False,False,False
CMX-MKE,4,2,5.25,264.5347194671632,0,0,0,0,0,20,0.0,293.0,0,0,0,other,False,False,False
CMX-MLI,2,4,5.0,293.0833263397218,0,0,0,0,0,0,0.0,408.0,0,0,0,other,False,False,False
CMX-MSN,2,2,3.0,272.0,0,0,0,0,0,6,0.0,282.0,0,0,0,other,False,False,False
CMX-MSO,3,1,1.6666666666666667,750.0,0,0,0,0,0,5,0.0,1202.0,0,0,0,other,False,False,False
CMX-MSP,4,19,32.75,253.84557300613238,0,0,0,0,0,0,1.0,277.0,0,0,0,other,False,False,False
CMX-MSY,1,2,2.0,222.0,0,0,0,0,0,2,0.0,1192.0,0,0,0,other,False,False,False
CMX-OGG,2,1,2.5,400.5,0,0,0,0,0,5,0.0,4151.0,0,0,0,other,False,False,False
CMX-OKC,1,2,2.0,291.0,0,0,0,0,0,0,0.0,941.0,0,0,0,other,False,False,False
CMX-OMA,3,2,4.0,201.11111153496623,0,0,0,0,0,8,0.0,547.0,0,0,0,other,False,False,False
CMX-ORD,4,5,8.0,267.45031760289135,0,0,0,0,0,32,0.0,360.0,0,0,0,other,False,False,False
CMX-ORF,4,1,2.0,256.83333587646473,0,0,0,0,0,0,0.0,948.0,0,0,0,other,False,False,False
CMX-PDX,4,12,32.75,255.28351788909833,0,0,0,0,0,131,0.0,1619.0,0,0,0,other,False,False,False
CMX-PHL,4,9,13.0,228.10994755053048,0,0,0,0,0,52,0.0,832.0,0,0,0,other,False,False,False
CMX-PHX,4,41,51.0,260.12569420981373,0,0,0,0,0,204,0.0,1553.0,0,0,0,other,False,False,False
CMX-PIA,2,3,4.0,280.26666666666665,0,0,0,0,0,0,0.0,454.0,0,0,0,other,False,False,False
CMX-PIT,4,4,5.75,279.0446468080794,0,0,0,0,0,12,0.0,618.0,0,0,0,other,False,False,False
CMX-PSP,2,4,4.0,272.5,0,0,0,0,0,8,0.0,1725.0,0,0,0,other,False,False,False
CMX-PVD,1,2,2.0,231.0,0,0,0,0,0,2,0.0,920.0,0,0,0,other,False,False,False
CMX-PWM,1,4,4.0,381.5,0,0,0,0,0,0,0.0,914.0,0,0,0,other,False,False,False
CMX-RAP,4,2,4.0,257.4375,0,0,0,0,0,13,0.0,736.0,0,0,0,other,False,False,False
CMX-RDU,4,4,5.5,279.1178593226841,0,0,0,0,0,22,0.0,927.0,0,0,0,other,False,False,False
CMX-RIC,3,1,1.6666666666666667,213.33333333333334,0,0,0,0,0,0,0.0,877.0,0,0,0,other,False,False,False
CMX-ROC,2,2,2.5,246.16666666666666,0,0,0,0,0,1,0.0,597.0,0,0,0,other,False,False,False
CMX-RST,2,2,4.0,170.16666539510084,0,0,0,0,0,2,0.0,297.0,0,0,0,other,False,False,False
CMX-RSW,4,6,9.75,195.01923036575312,0,0,0,0,0,39,0.0,1474.0,0,0,0,other,False,False,False
CMX-SAN,4,12,14.5,254.46875201331247,0,0,0,0,0,58,0.0,1804.0,0,0,0,other,False,False,False
CMX-SAT,4,3,7.0,185.37499936421708,0,0,0,0,0,28,0.0,1332.0,0,0,0,other,False,False,False
CMX-SAV,1,1,1.0,183.0,0,0,0,0,0,0,0.0,1109.0,0,0,0,other,False,False,False
CMX-SBN,2,2,2.0,150.5,0,0,0,0,0,0,0.0,393.0,0,0,0,other,False,False,False
CMX-SDF,4,2,4.5,219.6250015894573,0,0,0,0,0,12,0.0,637.0,0,0,0,other,False,False,False
CMX-SEA,4,21,37.5,345.05288141376377,0,0,0,0,0,150,0.0,1574.0,0,0,0,other,False,False,False
CMX-SFO,4,13,21.25,250.85077209072512,0,0,0,0,0,85,0.0,1836.0,0,0,0,other,False,False,False
CMX-SGF,1,2,2.0,234.0,0,0,0,0,0,0,0.0,731.0,0,0,0,other,False,False,False
CMX-SJC,4,6,10.75,280.15638808873825,0,0,0,0,0,43,0.0,1824.0,0,0,0,other,False,False,False
CMX-SLC,4,4,9.75,329.2520795186362,0,0,0,0,3,35,0.0,1244.0,0,0,0,other,False,False,False
CMX-SMF,4,4,8.25,342.3214280264718,0,0,0,0,0,33,0.0,1761.0,0,0,0,other,False,False,False
CMX-SNA,4,2,3.75,298.7499974568686,0,0,0,0,0,15,0.0,1791.0,0,0,0,other,False,False,False
CMX-STL,4,8,10.25,192.69861212836366,0,0,0,0,0,29,0.0,590.0,0,0,0,other,False,False,False
CMX-SUX,3,2,3.3333333333333335,297.5000025431314,0,0,0,0,0,0,0.0,509.0,0,0,0,other,False,False,False
CMX-SYR,1,1,1.0,299.0,0,0,0,0,0,1,0.0,665.0,0,0,0,other,False,False,False
CMX-TPA,4,16,21.25,180.20309455887374,0,0,0,0,0,85,0.0,1366.0,0,0,0,other,False,False,False
CMX-TUL,2,2,2.0,260.0,0,0,0,0,0,0,0.0,849.0,0,0,0,other,False,False,False
CMX-TUS,4,8,10.5,314.27814740267655,0,0,0,0,0,42,0.0,1575.0,0,0,0,other,False,False,False
CMX-TYS,1,2,2.0,252.0,0,0,0,0,0,0,0.0,819.0,0,0,0,other,False,False,False
CNM-DEN,3,1,1.6666666666666667,254.66666666666666,0,0,0,0,0,0,0.0,515.0,0,0,0,other,False,False,False
CNM-LAX,1,2,2.0,320.0,0,0,0,0,0,0,0.0,826.0,0,0,0,other,False,False,False
CNM-PHX,1,3,3.0,248.0,0,0,0,0,0,0,0.0,456.0,0,0,0,other,False,False,False
CNM-SLC,1,2,2.0,296.0,0,0,0,0,0,0,0.0,724.0,0,0,0,other,False,False,False
CNY-CVG,1,2,2.0,235.0,0,0,0,0,2,0,0.0,1346.0,0,0,0,other,False,False,False
CNY-DEN,2,1,1.0,193.5,0,0,0,0,0,0,0.0,270.0,0,0,0,other,False,False,False
CNY-FAT,1,2,2.0,279.0,0,0,0,0,0,0,0.0,562.0,0,0,0,other,False,False,False
CNY-IAH,1,1,1.0,608.0,0,0,0,0,0,0,0.0,1020.0,0,0,0,other,False,False,False
CNY-JFK,1,3,3.0,291.3333333333333,0,0,0,0,2,0,0.0,1906.0,0,0,0,other,False,False,False
CNY-LAS,2,1,1.0,206.5,0,0,0,0,0,0,0.0,350.0,0,0,0,other,False,False,False
CNY-LAX,4,2,4.5,207.71428625924236,0,0,0,0,16,0,0.0,586.0,0,0,0,other,False,False,False
